ID,PATH,TYPE
2500,DATASET/G/G-1837,GALAXY
2501,DATASET/G/G-1838,GALAXY
2502,DATASET/G/G-1839,GALAXY
2503,DATASET/G/G-1840,GALAXY
2504,DATASET/G/G-1841,GALAXY
2505,DATASET/G/G-1842,GALAXY
2506,DATASET/G/G-1843,GALAXY
2507,DATASET/G/G-1844,GALAXY
2508,DATASET/G/G-1845,GALAXY
2509,DATASET/G/G-1846,GALAXY
2510,DATASET/G/G-1847,GALAXY
2511,DATASET/G/G-1848,GALAXY
2512,DATASET/G/G-1849,GALAXY
2513,DATASET/G/G-1850,GALAXY
2514,DATASET/G/G-1851,GALAXY
2515,DATASET/G/G-1852,GALAXY
2516,DATASET/G/G-1853,GALAXY
2517,DATASET/G/G-1854,GALAXY
2518,DATASET/G/G-1855,GALAXY
2519,DATASET/G/G-1856,GALAXY
2520,DATASET/G/G-1857,GALAXY
2521,DATASET/G/G-1858,GALAXY
2522,DATASET/G/G-1859,GALAXY
2523,DATASET/G/G-1860,GALAXY
2524,DATASET/G/G-1861,GALAXY
2525,DATASET/G/G-1862,GALAXY
2526,DATASET/G/G-1863,GALAXY
2527,DATASET/G/G-1864,GALAXY
2528,DATASET/G/G-1865,GALAXY
2529,DATASET/G/G-1866,GALAXY
2530,DATASET/G/G-1867,GALAXY
2531,DATASET/G/G-1868,GALAXY
2532,DATASET/G/G-1869,GALAXY
2533,DATASET/G/G-1870,GALAXY
2534,DATASET/G/G-1871,GALAXY
2535,DATASET/G/G-1872,GALAXY
2536,DATASET/G/G-1873,GALAXY
2537,DATASET/G/G-1874,GALAXY
2538,DATASET/G/G-1875,GALAXY
2539,DATASET/G/G-1876,GALAXY
2540,DATASET/G/G-1877,GALAXY
2541,DATASET/G/G-1878,GALAXY
2542,DATASET/G/G-1879,GALAXY
2543,DATASET/G/G-1880,GALAXY
2544,DATASET/G/G-1881,GALAXY
2545,DATASET/G/G-1882,GALAXY
2546,DATASET/G/G-1883,GALAXY
2547,DATASET/G/G-1884,GALAXY
2548,DATASET/G/G-1885,GALAXY
2549,DATASET/G/G-1886,GALAXY
2550,DATASET/G/G-1887,GALAXY
2551,DATASET/G/G-1888,GALAXY
2552,DATASET/G/G-1889,GALAXY
2553,DATASET/G/G-1890,GALAXY
2554,DATASET/G/G-1891,GALAXY
2555,DATASET/G/G-1892,GALAXY
2556,DATASET/G/G-1893,GALAXY
2557,DATASET/G/G-1894,GALAXY
2558,DATASET/G/G-1895,GALAXY
2559,DATASET/G/G-1896,GALAXY
2560,DATASET/G/G-1897,GALAXY
2561,DATASET/G/G-1898,GALAXY
2562,DATASET/G/G-1899,GALAXY
2563,DATASET/G/G-1900,GALAXY
2564,DATASET/G/G-1901,GALAXY
2565,DATASET/G/G-1902,GALAXY
2566,DATASET/G/G-1903,GALAXY
2567,DATASET/G/G-1904,GALAXY
2568,DATASET/G/G-1905,GALAXY
2569,DATASET/G/G-1906,GALAXY
2570,DATASET/G/G-1907,GALAXY
2571,DATASET/G/G-1908,GALAXY
2572,DATASET/G/G-1909,GALAXY
2573,DATASET/G/G-1910,GALAXY
2574,DATASET/G/G-1911,GALAXY
2575,DATASET/G/G-1912,GALAXY
2576,DATASET/G/G-1913,GALAXY
2577,DATASET/G/G-1914,GALAXY
2578,DATASET/G/G-1915,GALAXY
2579,DATASET/G/G-1916,GALAXY
2580,DATASET/G/G-1917,GALAXY
2581,DATASET/G/G-1918,GALAXY
2582,DATASET/G/G-1919,GALAXY
2583,DATASET/G/G-1920,GALAXY
2584,DATASET/G/G-1921,GALAXY
2585,DATASET/G/G-1922,GALAXY
2586,DATASET/G/G-1923,GALAXY
2587,DATASET/G/G-1924,GALAXY
2588,DATASET/G/G-1925,GALAXY
2589,DATASET/G/G-1926,GALAXY
2590,DATASET/G/G-1927,GALAXY
2591,DATASET/G/G-1928,GALAXY
2592,DATASET/G/G-1929,GALAXY
2593,DATASET/G/G-1930,GALAXY
2594,DATASET/G/G-1931,GALAXY
2595,DATASET/G/G-1932,GALAXY
2596,DATASET/G/G-1933,GALAXY
2597,DATASET/G/G-1934,GALAXY
2598,DATASET/G/G-1935,GALAXY
2599,DATASET/G/G-1936,GALAXY
2600,DATASET/G/G-1937,GALAXY
2601,DATASET/G/G-1938,GALAXY
2602,DATASET/G/G-1939,GALAXY
2603,DATASET/G/G-1940,GALAXY
2604,DATASET/G/G-1941,GALAXY
2605,DATASET/G/G-1942,GALAXY
2606,DATASET/G/G-1943,GALAXY
2607,DATASET/G/G-1944,GALAXY
2608,DATASET/G/G-1945,GALAXY
2609,DATASET/G/G-1946,GALAXY
2610,DATASET/G/G-1947,GALAXY
2611,DATASET/G/G-1948,GALAXY
2612,DATASET/G/G-1949,GALAXY
2613,DATASET/G/G-1950,GALAXY
2614,DATASET/G/G-1951,GALAXY
2615,DATASET/G/G-1952,GALAXY
2616,DATASET/G/G-1953,GALAXY
2617,DATASET/G/G-1954,GALAXY
2618,DATASET/G/G-1955,GALAXY
2619,DATASET/G/G-1956,GALAXY
2620,DATASET/G/G-1957,GALAXY
2621,DATASET/G/G-1958,GALAXY
2622,DATASET/G/G-1959,GALAXY
2623,DATASET/G/G-1960,GALAXY
2624,DATASET/G/G-1961,GALAXY
2625,DATASET/G/G-1962,GALAXY
2626,DATASET/G/G-1963,GALAXY
2627,DATASET/G/G-1964,GALAXY
2628,DATASET/G/G-1965,GALAXY
2629,DATASET/G/G-1966,GALAXY
2630,DATASET/G/G-1967,GALAXY
2631,DATASET/G/G-1968,GALAXY
2632,DATASET/G/G-1969,GALAXY
2633,DATASET/G/G-1970,GALAXY
2634,DATASET/G/G-1971,GALAXY
2635,DATASET/G/G-1972,GALAXY
2636,DATASET/G/G-1973,GALAXY
2637,DATASET/G/G-1974,GALAXY
2638,DATASET/G/G-1975,GALAXY
2639,DATASET/G/G-1976,GALAXY
2640,DATASET/G/G-1977,GALAXY
2641,DATASET/G/G-1978,GALAXY
2642,DATASET/G/G-1979,GALAXY
2643,DATASET/G/G-1980,GALAXY
2644,DATASET/G/G-1981,GALAXY
2645,DATASET/G/G-1982,GALAXY
2646,DATASET/G/G-1983,GALAXY
2647,DATASET/G/G-1984,GALAXY
2648,DATASET/G/G-1985,GALAXY
2649,DATASET/G/G-1986,GALAXY
2650,DATASET/G/G-1987,GALAXY
2651,DATASET/G/G-1988,GALAXY
2652,DATASET/G/G-1989,GALAXY
2653,DATASET/G/G-1990,GALAXY
2654,DATASET/G/G-1991,GALAXY
2655,DATASET/G/G-1992,GALAXY
2656,DATASET/G/G-1993,GALAXY
2657,DATASET/G/G-1994,GALAXY
2658,DATASET/G/G-1995,GALAXY
2659,DATASET/G/G-1996,GALAXY
2660,DATASET/G/G-1997,GALAXY
2661,DATASET/G/G-1998,GALAXY
2662,DATASET/G/G-1999,GALAXY
2663,DATASET/G/G-2000,GALAXY
2664,DATASET/G/G-2001,GALAXY
2665,DATASET/G/G-2002,GALAXY
2666,DATASET/G/G-2003,GALAXY
2667,DATASET/G/G-2004,GALAXY
2668,DATASET/G/G-2005,GALAXY
2669,DATASET/G/G-2006,GALAXY
2670,DATASET/G/G-2007,GALAXY
2671,DATASET/G/G-2008,GALAXY
2672,DATASET/G/G-2009,GALAXY
2673,DATASET/G/G-2010,GALAXY
2674,DATASET/G/G-2011,GALAXY
2675,DATASET/G/G-2012,GALAXY
2676,DATASET/G/G-2013,GALAXY
2677,DATASET/G/G-2014,GALAXY
2678,DATASET/G/G-2015,GALAXY
2679,DATASET/G/G-2016,GALAXY
2680,DATASET/G/G-2017,GALAXY
2681,DATASET/G/G-2018,GALAXY
2682,DATASET/G/G-2019,GALAXY
2683,DATASET/G/G-2020,GALAXY
2684,DATASET/G/G-2021,GALAXY
2685,DATASET/G/G-2022,GALAXY
2686,DATASET/G/G-2023,GALAXY
2687,DATASET/G/G-2024,GALAXY
2688,DATASET/G/G-2025,GALAXY
2689,DATASET/G/G-2026,GALAXY
2690,DATASET/G/G-2027,GALAXY
2691,DATASET/G/G-2028,GALAXY
2692,DATASET/G/G-2029,GALAXY
2693,DATASET/G/G-2030,GALAXY
2694,DATASET/G/G-2031,GALAXY
2695,DATASET/G/G-2032,GALAXY
2696,DATASET/G/G-2033,GALAXY
2697,DATASET/G/G-2034,GALAXY
2698,DATASET/G/G-2035,GALAXY
2699,DATASET/G/G-2036,GALAXY
2700,DATASET/G/G-2037,GALAXY
2701,DATASET/G/G-2038,GALAXY
2702,DATASET/G/G-2039,GALAXY
2703,DATASET/G/G-2040,GALAXY
2704,DATASET/G/G-2041,GALAXY
2705,DATASET/G/G-2042,GALAXY
2706,DATASET/G/G-2043,GALAXY
2707,DATASET/G/G-2044,GALAXY
2708,DATASET/G/G-2045,GALAXY
2709,DATASET/G/G-2046,GALAXY
2710,DATASET/G/G-2047,GALAXY
2711,DATASET/G/G-2048,GALAXY
2712,DATASET/G/G-2049,GALAXY
2713,DATASET/G/G-2050,GALAXY
2714,DATASET/G/G-2051,GALAXY
2715,DATASET/G/G-2052,GALAXY
2716,DATASET/G/G-2053,GALAXY
2717,DATASET/G/G-2054,GALAXY
2718,DATASET/G/G-2055,GALAXY
2719,DATASET/G/G-2056,GALAXY
2720,DATASET/G/G-2057,GALAXY
2721,DATASET/G/G-2058,GALAXY
2722,DATASET/G/G-2059,GALAXY
2723,DATASET/G/G-2060,GALAXY
2724,DATASET/G/G-2061,GALAXY
2725,DATASET/G/G-2062,GALAXY
2726,DATASET/G/G-2063,GALAXY
2727,DATASET/G/G-2064,GALAXY
2728,DATASET/G/G-2065,GALAXY
2729,DATASET/G/G-2066,GALAXY
2730,DATASET/G/G-2067,GALAXY
2731,DATASET/G/G-2068,GALAXY
2732,DATASET/G/G-2069,GALAXY
2733,DATASET/G/G-2070,GALAXY
2734,DATASET/G/G-2071,GALAXY
2735,DATASET/G/G-2072,GALAXY
2736,DATASET/G/G-2073,GALAXY
2737,DATASET/G/G-2074,GALAXY
2738,DATASET/G/G-2075,GALAXY
2739,DATASET/G/G-2076,GALAXY
2740,DATASET/G/G-2077,GALAXY
2741,DATASET/G/G-2078,GALAXY
2742,DATASET/G/G-2079,GALAXY
2743,DATASET/G/G-2080,GALAXY
2744,DATASET/G/G-2081,GALAXY
2745,DATASET/G/G-2082,GALAXY
2746,DATASET/G/G-2083,GALAXY
2747,DATASET/G/G-2084,GALAXY
2748,DATASET/G/G-2085,GALAXY
2749,DATASET/G/G-2086,GALAXY
2750,DATASET/G/G-2087,GALAXY
2751,DATASET/G/G-2088,GALAXY
2752,DATASET/G/G-2089,GALAXY
2753,DATASET/G/G-2090,GALAXY
2754,DATASET/G/G-2091,GALAXY
2755,DATASET/G/G-2092,GALAXY
2756,DATASET/G/G-2093,GALAXY
2757,DATASET/G/G-2094,GALAXY
2758,DATASET/G/G-2095,GALAXY
2759,DATASET/G/G-2096,GALAXY
2760,DATASET/G/G-2097,GALAXY
2761,DATASET/G/G-2098,GALAXY
2762,DATASET/G/G-2099,GALAXY
2763,DATASET/G/G-2100,GALAXY
2764,DATASET/G/G-2101,GALAXY
2765,DATASET/G/G-2102,GALAXY
2766,DATASET/G/G-2103,GALAXY
2767,DATASET/G/G-2104,GALAXY
2768,DATASET/G/G-2105,GALAXY
2769,DATASET/G/G-2106,GALAXY
2770,DATASET/G/G-2107,GALAXY
2771,DATASET/G/G-2108,GALAXY
2772,DATASET/G/G-2109,GALAXY
2773,DATASET/G/G-2110,GALAXY
2774,DATASET/G/G-2111,GALAXY
2775,DATASET/G/G-2112,GALAXY
2776,DATASET/G/G-2113,GALAXY
2777,DATASET/G/G-2114,GALAXY
2778,DATASET/G/G-2115,GALAXY
2779,DATASET/G/G-2116,GALAXY
2780,DATASET/G/G-2117,GALAXY
2781,DATASET/G/G-2118,GALAXY
2782,DATASET/G/G-2119,GALAXY
2783,DATASET/G/G-2120,GALAXY
2784,DATASET/G/G-2121,GALAXY
2785,DATASET/G/G-2122,GALAXY
2786,DATASET/G/G-2123,GALAXY
2787,DATASET/G/G-2124,GALAXY
2788,DATASET/G/G-2125,GALAXY
2789,DATASET/G/G-2126,GALAXY
2790,DATASET/G/G-2127,GALAXY
2791,DATASET/G/G-2128,GALAXY
2792,DATASET/G/G-2129,GALAXY
2793,DATASET/G/G-2130,GALAXY
2794,DATASET/G/G-2131,GALAXY
2795,DATASET/G/G-2132,GALAXY
2796,DATASET/G/G-2133,GALAXY
2797,DATASET/G/G-2134,GALAXY
2798,DATASET/G/G-2135,GALAXY
2799,DATASET/G/G-2136,GALAXY
2800,DATASET/G/G-2137,GALAXY
2801,DATASET/G/G-2138,GALAXY
2802,DATASET/G/G-2139,GALAXY
2803,DATASET/G/G-2140,GALAXY
2804,DATASET/G/G-2141,GALAXY
2805,DATASET/G/G-2142,GALAXY
2806,DATASET/G/G-2143,GALAXY
2807,DATASET/G/G-2144,GALAXY
2808,DATASET/G/G-2145,GALAXY
2809,DATASET/G/G-2146,GALAXY
2810,DATASET/G/G-2147,GALAXY
2811,DATASET/G/G-2148,GALAXY
2812,DATASET/G/G-2149,GALAXY
2813,DATASET/G/G-2150,GALAXY
2814,DATASET/G/G-2151,GALAXY
2815,DATASET/G/G-2152,GALAXY
2816,DATASET/G/G-2153,GALAXY
2817,DATASET/G/G-2154,GALAXY
2818,DATASET/G/G-2155,GALAXY
2819,DATASET/G/G-2156,GALAXY
2820,DATASET/G/G-2157,GALAXY
2821,DATASET/G/G-2158,GALAXY
2822,DATASET/G/G-2159,GALAXY
2823,DATASET/G/G-2160,GALAXY
2824,DATASET/G/G-2161,GALAXY
2825,DATASET/G/G-2162,GALAXY
2826,DATASET/G/G-2163,GALAXY
2827,DATASET/G/G-2164,GALAXY
2828,DATASET/G/G-2165,GALAXY
2829,DATASET/G/G-2166,GALAXY
2830,DATASET/G/G-2167,GALAXY
2831,DATASET/G/G-2168,GALAXY
2832,DATASET/G/G-2169,GALAXY
2833,DATASET/G/G-2170,GALAXY
2834,DATASET/G/G-2171,GALAXY
2835,DATASET/G/G-2172,GALAXY
2836,DATASET/G/G-2173,GALAXY
2837,DATASET/G/G-2174,GALAXY
2838,DATASET/G/G-2175,GALAXY
2839,DATASET/G/G-2176,GALAXY
2840,DATASET/G/G-2177,GALAXY
2841,DATASET/G/G-2178,GALAXY
2842,DATASET/G/G-2179,GALAXY
2843,DATASET/G/G-2180,GALAXY
2844,DATASET/G/G-2181,GALAXY
2845,DATASET/G/G-2182,GALAXY
2846,DATASET/G/G-2183,GALAXY
2847,DATASET/G/G-2184,GALAXY
2848,DATASET/G/G-2185,GALAXY
2849,DATASET/G/G-2186,GALAXY
2850,DATASET/G/G-2187,GALAXY
2851,DATASET/G/G-2188,GALAXY
2852,DATASET/G/G-2189,GALAXY
2853,DATASET/G/G-2190,GALAXY
2854,DATASET/G/G-2191,GALAXY
2855,DATASET/G/G-2192,GALAXY
2856,DATASET/G/G-2193,GALAXY
2857,DATASET/G/G-2194,GALAXY
2858,DATASET/G/G-2195,GALAXY
2859,DATASET/G/G-2196,GALAXY
2860,DATASET/G/G-2197,GALAXY
2861,DATASET/G/G-2198,GALAXY
2862,DATASET/G/G-2199,GALAXY
2863,DATASET/G/G-2200,GALAXY
2864,DATASET/G/G-2201,GALAXY
2865,DATASET/G/G-2202,GALAXY
2866,DATASET/G/G-2203,GALAXY
2867,DATASET/G/G-2204,GALAXY
2868,DATASET/G/G-2205,GALAXY
2869,DATASET/G/G-2206,GALAXY
2870,DATASET/G/G-2207,GALAXY
2871,DATASET/G/G-2208,GALAXY
2872,DATASET/G/G-2209,GALAXY
2873,DATASET/G/G-2210,GALAXY
2874,DATASET/G/G-2211,GALAXY
2875,DATASET/G/G-2212,GALAXY
2876,DATASET/G/G-2213,GALAXY
2877,DATASET/G/G-2214,GALAXY
2878,DATASET/G/G-2215,GALAXY
2879,DATASET/G/G-2216,GALAXY
2880,DATASET/G/G-2217,GALAXY
2881,DATASET/G/G-2218,GALAXY
2882,DATASET/G/G-2219,GALAXY
2883,DATASET/G/G-2220,GALAXY
2884,DATASET/G/G-2221,GALAXY
2885,DATASET/G/G-2222,GALAXY
2886,DATASET/G/G-2223,GALAXY
2887,DATASET/G/G-2224,GALAXY
2888,DATASET/G/G-2225,GALAXY
2889,DATASET/G/G-2226,GALAXY
2890,DATASET/G/G-2227,GALAXY
2891,DATASET/G/G-2228,GALAXY
2892,DATASET/G/G-2229,GALAXY
2893,DATASET/G/G-2230,GALAXY
2894,DATASET/G/G-2231,GALAXY
2895,DATASET/G/G-2232,GALAXY
2896,DATASET/G/G-2233,GALAXY
2897,DATASET/G/G-2234,GALAXY
2898,DATASET/G/G-2235,GALAXY
2899,DATASET/G/G-2236,GALAXY
2900,DATASET/G/G-2237,GALAXY
2901,DATASET/G/G-2238,GALAXY
2902,DATASET/G/G-2239,GALAXY
2903,DATASET/G/G-2240,GALAXY
2904,DATASET/G/G-2241,GALAXY
2905,DATASET/G/G-2242,GALAXY
2906,DATASET/G/G-2243,GALAXY
2907,DATASET/G/G-2244,GALAXY
2908,DATASET/G/G-2245,GALAXY
2909,DATASET/G/G-2246,GALAXY
2910,DATASET/G/G-2247,GALAXY
2911,DATASET/G/G-2248,GALAXY
2912,DATASET/G/G-2249,GALAXY
2913,DATASET/G/G-2250,GALAXY
2914,DATASET/G/G-2251,GALAXY
2915,DATASET/G/G-2252,GALAXY
2916,DATASET/G/G-2253,GALAXY
2917,DATASET/G/G-2254,GALAXY
2918,DATASET/G/G-2255,GALAXY
2919,DATASET/G/G-2256,GALAXY
2920,DATASET/G/G-2257,GALAXY
2921,DATASET/G/G-2258,GALAXY
2922,DATASET/G/G-2259,GALAXY
2923,DATASET/G/G-2260,GALAXY
2924,DATASET/G/G-2261,GALAXY
2925,DATASET/G/G-2262,GALAXY
2926,DATASET/G/G-2263,GALAXY
2927,DATASET/G/G-2264,GALAXY
2928,DATASET/G/G-2265,GALAXY
2929,DATASET/G/G-2266,GALAXY
2930,DATASET/G/G-2267,GALAXY
2931,DATASET/G/G-2268,GALAXY
2932,DATASET/G/G-2269,GALAXY
2933,DATASET/G/G-2270,GALAXY
2934,DATASET/G/G-2271,GALAXY
2935,DATASET/G/G-2272,GALAXY
2936,DATASET/G/G-2273,GALAXY
2937,DATASET/G/G-2274,GALAXY
2938,DATASET/G/G-2275,GALAXY
2939,DATASET/G/G-2276,GALAXY
2940,DATASET/G/G-2277,GALAXY
2941,DATASET/G/G-2278,GALAXY
2942,DATASET/G/G-2279,GALAXY
2943,DATASET/G/G-2280,GALAXY
2944,DATASET/G/G-2281,GALAXY
2945,DATASET/G/G-2282,GALAXY
2946,DATASET/G/G-2283,GALAXY
2947,DATASET/G/G-2284,GALAXY
2948,DATASET/G/G-2285,GALAXY
2949,DATASET/G/G-2286,GALAXY
2950,DATASET/G/G-2287,GALAXY
2951,DATASET/G/G-2288,GALAXY
2952,DATASET/G/G-2289,GALAXY
2953,DATASET/G/G-2290,GALAXY
2954,DATASET/G/G-2291,GALAXY
2955,DATASET/G/G-2292,GALAXY
2956,DATASET/G/G-2293,GALAXY
2957,DATASET/G/G-2294,GALAXY
2958,DATASET/G/G-2295,GALAXY
2959,DATASET/G/G-2296,GALAXY
2960,DATASET/G/G-2297,GALAXY
2961,DATASET/G/G-2298,GALAXY
2962,DATASET/G/G-2299,GALAXY
2963,DATASET/G/G-2300,GALAXY
2964,DATASET/G/G-2301,GALAXY
2965,DATASET/G/G-2302,GALAXY
2966,DATASET/G/G-2303,GALAXY
2967,DATASET/G/G-2304,GALAXY
2968,DATASET/G/G-2305,GALAXY
2969,DATASET/G/G-2306,GALAXY
2970,DATASET/G/G-2307,GALAXY
2971,DATASET/G/G-2308,GALAXY
2972,DATASET/G/G-2309,GALAXY
2973,DATASET/G/G-2310,GALAXY
2974,DATASET/G/G-2311,GALAXY
2975,DATASET/G/G-2312,GALAXY
2976,DATASET/G/G-2313,GALAXY
2977,DATASET/G/G-2314,GALAXY
2978,DATASET/G/G-2315,GALAXY
2979,DATASET/G/G-2316,GALAXY
2980,DATASET/G/G-2317,GALAXY
2981,DATASET/G/G-2318,GALAXY
2982,DATASET/G/G-2319,GALAXY
2983,DATASET/G/G-2320,GALAXY
2984,DATASET/G/G-2321,GALAXY
2985,DATASET/G/G-2322,GALAXY
2986,DATASET/G/G-2323,GALAXY
2987,DATASET/G/G-2324,GALAXY
2988,DATASET/G/G-2325,GALAXY
2989,DATASET/G/G-2326,GALAXY
2990,DATASET/G/G-2327,GALAXY
2991,DATASET/G/G-2328,GALAXY
2992,DATASET/G/G-2329,GALAXY
2993,DATASET/G/G-2330,GALAXY
2994,DATASET/G/G-2331,GALAXY
2995,DATASET/G/G-2332,GALAXY
2996,DATASET/G/G-2333,GALAXY
2997,DATASET/G/G-2334,GALAXY
2998,DATASET/G/G-2335,GALAXY
2999,DATASET/G/G-2336,GALAXY
3000,DATASET/G/G-2337,GALAXY
3001,DATASET/G/G-2338,GALAXY
3002,DATASET/G/G-2339,GALAXY
3003,DATASET/G/G-2340,GALAXY
3004,DATASET/G/G-2341,GALAXY
3005,DATASET/G/G-2342,GALAXY
3006,DATASET/G/G-2343,GALAXY
3007,DATASET/G/G-2344,GALAXY
3008,DATASET/G/G-2345,GALAXY
3009,DATASET/G/G-2346,GALAXY
3010,DATASET/G/G-2347,GALAXY
3011,DATASET/G/G-2348,GALAXY
3012,DATASET/G/G-2349,GALAXY
3013,DATASET/G/G-2350,GALAXY
3014,DATASET/G/G-2351,GALAXY
3015,DATASET/G/G-2352,GALAXY
3016,DATASET/G/G-2353,GALAXY
3017,DATASET/G/G-2354,GALAXY
3018,DATASET/G/G-2355,GALAXY
3019,DATASET/G/G-2356,GALAXY
3020,DATASET/G/G-2357,GALAXY
3021,DATASET/G/G-2358,GALAXY
3022,DATASET/G/G-2359,GALAXY
3023,DATASET/G/G-2360,GALAXY
3024,DATASET/G/G-2361,GALAXY
3025,DATASET/G/G-2362,GALAXY
3026,DATASET/G/G-2363,GALAXY
3027,DATASET/G/G-2364,GALAXY
3028,DATASET/G/G-2365,GALAXY
3029,DATASET/G/G-2366,GALAXY
3030,DATASET/G/G-2367,GALAXY
3031,DATASET/G/G-2368,GALAXY
3032,DATASET/G/G-2369,GALAXY
3033,DATASET/G/G-2370,GALAXY
3034,DATASET/G/G-2371,GALAXY
3035,DATASET/G/G-2372,GALAXY
3036,DATASET/G/G-2373,GALAXY
3037,DATASET/G/G-2374,GALAXY
3038,DATASET/G/G-2375,GALAXY
3039,DATASET/G/G-2376,GALAXY
3040,DATASET/G/G-2377,GALAXY
3041,DATASET/G/G-2378,GALAXY
3042,DATASET/G/G-2379,GALAXY
3043,DATASET/G/G-2380,GALAXY
3044,DATASET/G/G-2381,GALAXY
3045,DATASET/G/G-2382,GALAXY
3046,DATASET/G/G-2383,GALAXY
3047,DATASET/G/G-2384,GALAXY
3048,DATASET/G/G-2385,GALAXY
3049,DATASET/G/G-2386,GALAXY
3050,DATASET/G/G-2387,GALAXY
3051,DATASET/G/G-2388,GALAXY
3052,DATASET/G/G-2389,GALAXY
3053,DATASET/G/G-2390,GALAXY
3054,DATASET/G/G-2391,GALAXY
3055,DATASET/G/G-2392,GALAXY
3056,DATASET/G/G-2393,GALAXY
3057,DATASET/G/G-2394,GALAXY
3058,DATASET/G/G-2395,GALAXY
3059,DATASET/G/G-2396,GALAXY
3060,DATASET/G/G-2397,GALAXY
3061,DATASET/G/G-2398,GALAXY
3062,DATASET/G/G-2399,GALAXY
3063,DATASET/G/G-2400,GALAXY
3064,DATASET/G/G-2401,GALAXY
3065,DATASET/G/G-2402,GALAXY
3066,DATASET/G/G-2403,GALAXY
3067,DATASET/G/G-2404,GALAXY
3068,DATASET/G/G-2405,GALAXY
3069,DATASET/G/G-2406,GALAXY
3070,DATASET/G/G-2407,GALAXY
3071,DATASET/G/G-2408,GALAXY
3072,DATASET/G/G-2409,GALAXY
3073,DATASET/G/G-2410,GALAXY
3074,DATASET/G/G-2411,GALAXY
3075,DATASET/G/G-2412,GALAXY
3076,DATASET/G/G-2413,GALAXY
3077,DATASET/G/G-2414,GALAXY
3078,DATASET/G/G-2415,GALAXY
3079,DATASET/G/G-2416,GALAXY
3080,DATASET/G/G-2417,GALAXY
3081,DATASET/G/G-2418,GALAXY
3082,DATASET/G/G-2419,GALAXY
3083,DATASET/G/G-2420,GALAXY
3084,DATASET/G/G-2421,GALAXY
3085,DATASET/G/G-2422,GALAXY
3086,DATASET/G/G-2423,GALAXY
3087,DATASET/G/G-2424,GALAXY
3088,DATASET/G/G-2425,GALAXY
3089,DATASET/G/G-2426,GALAXY
3090,DATASET/G/G-2427,GALAXY
3091,DATASET/G/G-2428,GALAXY
3092,DATASET/G/G-2429,GALAXY
3093,DATASET/G/G-2430,GALAXY
3094,DATASET/G/G-2431,GALAXY
3095,DATASET/G/G-2432,GALAXY
3096,DATASET/G/G-2433,GALAXY
3097,DATASET/G/G-2434,GALAXY
3098,DATASET/G/G-2435,GALAXY
3099,DATASET/G/G-2436,GALAXY
3100,DATASET/G/G-2437,GALAXY
3101,DATASET/G/G-2438,GALAXY
3102,DATASET/G/G-2439,GALAXY
3103,DATASET/G/G-2440,GALAXY
3104,DATASET/G/G-2441,GALAXY
3105,DATASET/G/G-2442,GALAXY
3106,DATASET/G/G-2443,GALAXY
3107,DATASET/G/G-2444,GALAXY
3108,DATASET/G/G-2445,GALAXY
3109,DATASET/G/G-2446,GALAXY
3110,DATASET/G/G-2447,GALAXY
3111,DATASET/G/G-2448,GALAXY
3112,DATASET/G/G-2449,GALAXY
3113,DATASET/G/G-2450,GALAXY
3114,DATASET/G/G-2451,GALAXY
3115,DATASET/G/G-2452,GALAXY
3116,DATASET/G/G-2453,GALAXY
3117,DATASET/G/G-2454,GALAXY
3118,DATASET/G/G-2455,GALAXY
3119,DATASET/G/G-2456,GALAXY
3120,DATASET/G/G-2457,GALAXY
3121,DATASET/G/G-2458,GALAXY
3122,DATASET/G/G-2459,GALAXY
3123,DATASET/G/G-2460,GALAXY
3124,DATASET/G/G-2461,GALAXY
3125,DATASET/G/G-2462,GALAXY
3126,DATASET/G/G-2463,GALAXY
3127,DATASET/G/G-2464,GALAXY
3128,DATASET/G/G-2465,GALAXY
3129,DATASET/G/G-2466,GALAXY
3130,DATASET/G/G-2467,GALAXY
3131,DATASET/G/G-2468,GALAXY
3132,DATASET/G/G-2469,GALAXY
3133,DATASET/G/G-2470,GALAXY
3134,DATASET/G/G-2471,GALAXY
3135,DATASET/G/G-2472,GALAXY
3136,DATASET/G/G-2473,GALAXY
3137,DATASET/G/G-2474,GALAXY
3138,DATASET/G/G-2475,GALAXY
3139,DATASET/G/G-2476,GALAXY
3140,DATASET/G/G-2477,GALAXY
3141,DATASET/G/G-2478,GALAXY
3142,DATASET/G/G-2479,GALAXY
3143,DATASET/G/G-2480,GALAXY
3144,DATASET/G/G-2481,GALAXY
3145,DATASET/G/G-2482,GALAXY
3146,DATASET/G/G-2483,GALAXY
3147,DATASET/G/G-2484,GALAXY
3148,DATASET/G/G-2485,GALAXY
3149,DATASET/G/G-2486,GALAXY
3150,DATASET/G/G-2487,GALAXY
3151,DATASET/G/G-2488,GALAXY
3152,DATASET/G/G-2489,GALAXY
3153,DATASET/G/G-2490,GALAXY
3154,DATASET/G/G-2491,GALAXY
3155,DATASET/G/G-2492,GALAXY
3156,DATASET/G/G-2493,GALAXY
3157,DATASET/G/G-2494,GALAXY
3158,DATASET/G/G-2495,GALAXY
3159,DATASET/G/G-2496,GALAXY
3160,DATASET/G/G-2497,GALAXY
3161,DATASET/G/G-2498,GALAXY
3162,DATASET/G/G-2499,GALAXY
3163,DATASET/G/G-2500,GALAXY
3164,DATASET/G/G-2501,GALAXY
3165,DATASET/G/G-2502,GALAXY
